ba7r,label,
هُوَ الواهِبُ المِئَةَ المُصطَفا,15,
ةَ إِمّا مِخاضاً وَإِمّا عِشارا,15,
وَكُلَّ طَويلٍ كَأَنَّ السَلي,15,
طَ في حَيثُ وارى الأَديمُ الشِعارا,15,
بِهِ تُرعَفُ الأَلفُ إِذ أُرسِلَت,15,
غَداةَ الصَباحِ إِذا النَقعُ ثارا,15,
وَما أَيبُلِيُّ عَلى هَيكَلٍ,15,
بَناهُ وَصَلَّبَ فيهِ وَصارا,15,
يُراوِحُ مِن صَلَواتِ المَلي,15,
كِ طَوراً سُجوداً وَطَوراً جُؤارا,15,
بِأَعظَمَ مِنهُ تُقىً في الحِسابِ,15,
إِذا النَسَماتُ نَفَضنَ الغُبارا,15,
زِنادُكَ خَيرُ زِنادِ المُلو,15,
كِ خالَطَ مِنهُنَّ مَرخٌ عَفارا,15,
فَإِن يَقدَحوا يَجِدوا عِندَها,15,
زِنادَهُمُ كابِياتٍ قِصارا,15,
وَلَو رُمتَ في لَيلَةٍ قادِحاً,15,
حَصاةً بِنَبعٍ الأورَيتَ نارا,15,
فَما أَنا أَم ما اِنتِحالي القَوَا,15,
في بَعدَ المَشيبِ كَفى ذاكَ عارا,15,
وَقَيَّدَني الشِعرُ في بَيتِهِ,15,
كَما قَيَّدَ الآسِراتُ الحِمارا,15,
إِذا الأَرضُ وارَتكَ أَعلامُها,15,
فَكَفَّ الرَواعِدُ عَنها القِطارا,15,
سَما لَكَ هَمُّ وَلَم تَطرَبِ,15,
وَبِتَّ بِبَثٍّ وَلَم تَنصَبِ,15,
وَقالت سُلَيمى أَرَى رأَسَهُ,15,
كَناصِيَةِ الفَرَسِ الأَشهَبِ,15,
وَذَلكَ مِن وَقَعاتِ المُنونِ,15,
فَفِيئي إِليكِ وَلا تَعجَبى,15,
أَتَينَ عَلى إِخوَتي سَبعَةً,15,
وَعُدنَ عَلى رَبعِيَ الأَقرَبِ,15,
وَسادَةِ رَهطيَ حَتّى بَقي,15,
تُ فَرداً كصِيصِيَّةِ الأَغضَبِ,15,
فَلَيتَ رَسُولاً لَهُ حاجَةٌ,15,
إِلى الفَلَجِ العودِ فَالأَشعَبِ,15,
وَدَسكَرةٍ صَوتُ أَبَوابِها,15,
كَصوتِ المَواتِحِ بِالجَوأَبِ,15,
سَبَقتُ صِياحَ فَرارِيجِها,15,
وَصوتَ نَواقِيسَ لَم تُضرَبِ,15,
برَنَّةِ ذي عَتَبٍ شارِفٍ,15,
وَصَهباءَ كَالمِسكِ لَم تُقطَبِ,15,
وَقَهوَةٍ صَهباءَ باكَرتُها,15,
بِجُهمَةٍ وَالديكُ لَم يَنعَبِ,15,
وَجُردٍ جَوانِحَ وِردَ القَطا,15,
يوائِلنَ مِن عَنَقٍ مُطنِبِ,15,
خَرَجنَ شَماطِيطَ مِن غارةٍ,15,
بِأَلفٍ تَكَتَّبُ أَو مِقنَبِ,15,
كأَنَّ الغُبارَ الَّذي غادَرَت,15,
ضُحَيّاً دَواخِنُ مِن تَنضُبِ,15,
تَلافَيتُهُنَّ بِلا مُقرِفٍ,15,
بَطيءٍ وَلا جَذَعٍ جَأَنَبِ,15,
بِعاري النَواهِق صَلتِ الجَبي,15,
نِ أَجرَدَ كالقَدعِ الأَشعَبِ,15,
يُقَطَّعُهُنَّ بِتَقرِيبِهِ,15,
وَيَأوي إِلى حُضُرٍ مُلهِبِ,15,
وَإِرخاءِ سِيدٍ إِلى هَضبَةٍ,15,
يُوائِلُ مِن بَرَدِ مُهذِبِ,15,
إِذا سِيقَتِ الخَيلُ وَسَطَ النها,15,
رِ يُضرَبنَ ضَرباً وَلَم يُضرَبِ,15,
غَدا مَرِحاً طَرِباً قَلبُهُ,15,
لَغِبنَ وأَصبَحَ لَم يَلغَبِ,15,
فَلِيقُ النَسا حَبِطُ الموقِفَي,15,
نِ يَستَنُّ كالتيسِ في الحُلَّبِ,15,
مُدِلٌّ عَلى سُلُطاتِ النُسو,15,
رِ شُمِّ السَنابكِ لَم تُقلَبِ,15,
صَحِيحُ الفُصوصِ أَمِينُ الشَظا,15,
نِيامُ الأَباجِلِ لَم تُضرَبِ,15,
كَأَنَّ تَماثِيلَ أَرساغِهِ,15,
رِقابُ وُعُولٍ لَدى مَشرَبِ,15,
كَأَنَّ حَوافِرَهُ مُدبِراً,15,
خُضبِنَ وَإِن كانَ لَم يُخضَبِ,15,
حِجارَةُ غَيلٍ بِرَضراضَةٍ,15,
كُسِينَ طِلاءً منَ الطُحلُبِ,15,
وَأَوظِفَةٌ أيِّدٌ جَدلُها,15,
كَأَوظِفَةِ الفالِجِ المُصعَبِ,15,
وَلَوحُ ذِراعَينِ في بِركَةٍ,15,
إِلى جُؤجُؤ رَهِلِ المَنكِبِ,15,
أُمِرَّ ونُحِّيَ مِن صُلبِهِ,15,
كَتنَحِيَةِ القَتَبِ المُجلَبِ,15,
عَلى أَنَّ حارِكَهُ مُشرِفٌ,15,
وَظَهرَ القطاةِ وَلَمَ يَحدَبِ,15,
كَأَنَّ مَقَطَّ شَراسِيفِهِ,15,
إِلى طَرَفِ القُنبِ فالمَنقَبِ,15,
لُطِمنَ بِتُرسٍ شَديدِ الصِفا,15,
قِ مِن خَشَبِ الجَوزِ لَم يُثقَبِ,15,
وَيَصهِلُ في مِثلِ جَوفِ الطَوِيّ,15,
صَهيلاً يُبَيّنُ لِلمُعربِ,15,
وَمِن دَونِ ذاكَ هَوِيٌّ لَهُ,15,
هَوِيَّ القُطامِيّ لِلأَرنَبِ,15,
كَأَنَّ تَواليَها بِالضُحى,15,
نواعِمُ جَعلٍ مِن الأَثأَبِ,15,
أَتاهُنَّ أَنَّ مِياهَ الذّها,15,
بِ فَالأَوقِ فَالمِلحِ فَالمِيثَبِ,15,
فَنَجدَي مَريعِ فَوادِي الرَجاءِ,15,
إِلى الخانِقَينِ إِلى أَخرُبِ,15,
تُجَرّي عَلَيهِ رَبابُ السَما,15,
كِ شَهرَينِ مِن صَيِّفِ مُخصِبِ,15,
عَليهنَّ مِن وَحشِ بَينُونَةٍ,15,
نِعاجٌ مَطافِيلُ في رَبرَبِ,15,
وَكانَ الخَلِيلُ إِذا رابَني,15,
فَعاتَبتُهُ ثُمَّ لَم يُعتِبِ,15,
هَوايَ لَهُ وَهَوَى قَلبِهِ,15,
سِوايَ وَمَا ذاكَ بِالأَصوَبِ,15,
فَإِنّي جَرِيءٌ عَلى هَجرِهِ,15,
إِذا ما القَرينَةُ لَم تُصحِبِ,15,
أَدُومُ عَلى العَهدِ ما دامَ لِي,15,
فَإن خانَ خُنتُ وَلَم أَكذِبِ,15,
وَبَعضُ الأَخِلاّءِ عِندَ البَلا,15,
ءِ والرُزءِ أَروَغُ مِن ثَعلَبِ,15,
وَكيفَ تُواصِلُ مَن أَصبَحَت,15,
خِلالَتُهُ كَأَبي مَرحَبِ,15,
رَآكَ بِبَثَّ فَلَم يَلتَفِت,15,
إِلَيكَ وَقالَ كَذاكَ اِدأَبِ,15,
وَما نَحَني كَمِنَاحِ العَلُو,15,
قِ ما ترَ مِن غِرَّةٍ تَضرِبِ,15,
أَبي لي البَلاَءُ وَإِنِّي اِمرؤٌ,15,
إِذا ما تَبَيَّنتُ لَم أَرتَبِ,15,
فَلا أُلفِيَن كاذباً آثماً,15,
قَديمَ العَداوَةِ كَالنَيرَبِ,15,
يُخَبِّرُكُم أَنَّه ناصِحٌ,15,
وَفي نُصحِهِ حُمَةُ العَقرَبِ,15,
إذَا ناءَ أَوَّلُكُم مُصعِداً,15,
يَقُولُ لآخِرِكُم صَوِّبِ,15,
لِيُوهِنَ عَظمَكُمُ لِلعِدى,15,
وَعَمداً فَإن تُغلَبُوا يَغِلبِ,15,
وَخَصمَي ضِرارٍ ذَوَي تُدرَإِ,15,
مَتَى يَأتِ سِلمُهُما يَشغَبِ,15,
وَمُستَأذِنٍ يَبتَغِي نائلاً,15,
أَذِنتُ لَهُ ثُمَّ لَم يُحجَبِ,15,
فَآبَ بِصالحِ ما يَبتَغِي,15,
وقُلتُ لَهُ اِدخُل فَفِي المَرحَبِ,15,
وَلَستُ بذي مَلَقٍ كَاذِبٍ,15,
إِلاقٍ كَبَرقٍ مِنَ الخُلَّبِ,15,
وَقَومٍِ يَهيِنُونَ أَعراضَهُم,15,
كَوَيتُهُمُ كَيَّةَ المُكلِبِ,15,
وَيَومٍ كَحاشِيَةِ الأَرجُوا,15,
نِ مِن وَقعِ أَزرَقَ كَالكَوكَبِ,15,
حَدَتهُ قَنَاةٌ رُدَينِيَّةٌ,15,
مُثَقَّفَةٌ صَدقَةُ الأَكعُبِ,15,
إِذَا شِئتَ أَبصَرتَ مِن عَقبِهِم,15,
يَتامى يُعاجَونَ كَالأَذؤُبِ,15,
فَإِن لَم يَكُن مِنهُمُ زاجِرٌ,15,
وَلَم تُرعَ رِحمٌ وَلَم تُرقَبِ,15,
وَحانَت مَنايا بأَيديكُمُ,15,
وَمَن يَكُ ذا أَجَلِ يُجلَبِ,15,
فَإِنَّ لَدى المَوتِ مَندُوحةً,15,
وَإِنَّ العِقابَ عَلى المُذنِبِ,15,
أَبَعدَ فَوارسَ يَومَ الشُرَي,15,
فِ آسَى وَبعدَ بَني الأَشهَبِ,15,
وَبَعدَ أَبيهِم وَبَعدَ الرُقا,15,
دِ يَومَ تَرَكناهُ بِالأَكلُبِ,15,
إِذا ما انتَشَيتُ طَرَحتُ اللِجا,15,
مَ في شِدقِ مُنجَرِدٍ سَلهَبِ,15,
يَبُذُّ الجِيادَ بِتَقرِيِبهِ,15,
وَيَأوي إِلى حُضُرٍ مُلهَبِ,15,
كُمَيتٌ كأَنَّ عَلى مَتِنِهِ,15,
سَبائِكَ مِن قِطَعِ المُذهَبِ,15,
كَأَنَّ القُرُنفُلَ والزَنجَبِيلَ,15,
يُعَلُّ عَلى رِيقِها الأَطيَبِ,15,
فَأَخرَجَهُم أَجدَلُ السَاعِدَي,15,
نَ أَصهَبُ كَالأَسَدِ الأَغلَبِ,15,
فَلَماَّ تَخَيَّمنَ تَحتَ الأَرا,15,
كِ والأثلِ مِن بَلَدٍ طيّبِ,15,
عَلى جانَبي حائِرٍ مُفرِطٍ,15,
بِبَرثٍ تَبَوَّأنَهُ مُعشِبِ,15,
وَقُلنَ لَحى اللَهُ رَبُّ العبادِ,15,
جَنُوبَ السِخالِ إِلى يَترَبِ,15,
لَقَد شَطَّ حيٌّ بِجِزعِ الأَغَرِّ,15,
حَيّاً تَرَبَّعَ بِالشُربُبِ,15,
كَطَودِ يُلاَذُ بِأَركانِهِ,15,
عَزيزِ المُراغِمِ وَالمَهرَبِ,15,
إِذا مَسَّهُ الشَرُّ لَم يَكتَئِب,15,
وَإِن مَسَّهُ الخَيرُ لَم يُعجَبِ,15,
فَأَدخَلَكَ اللَهُ بَردَ الجِنا,15,
نِ جِذَلاَنَ في مُدخَلٍ طَيِّبِ,15,
أَصابَهُمُ القَتلُ ثُمَّ الوَفاةُ,15,
هَذَّ الإِشاءَةِ بِالمَخلَبِ,15,
مَضَوا سَلَفاً ثُمَّ لَم يَرجِعُوا,15,
إِلينا فَيا لَكَ مِن مَوكِبِ,15,
غُيُوثاً تَنُوءُ عَلى المُقتِري,15,
نَ إِن يَكذِبِ الغَيثُ لَم تَكذِبِ,15,
كِراماً لَدى الضَيفِ عندَ الشِتا,15,
ءِ والجَدبِ في الزَمَنِ الأَجدَبِ,15,
إِذا عَزَبَ الناسُ أَحلامَهُم,15,
أَراحُوا الحُلُومَ فَلَم تَعزُبِ,15,
فَهِمتُ الكِتابَ أَبَرَّ الكُتُب,15,
فَسَمعاً لِأَمرِ أَميرِ العَرَب,15,
وَطَوعاً لَهُ وَاِبتِهاجاً بِهِ,15,
وَإِن قَصَّرَ الفِعلُ عَمّا وَجَب,15,
وَما عاقَني غَيرُ خَوفِ الوُشاةِ,15,
وَإِنَّ الوِشاياتِ طُرقُ الكَذِب,15,
وَتَكثيرِ قَومٍ وَتَقليلِهِم,15,
وَتَقريبِهِم بَينَنا وَالخَبَب,15,
وَقَد كانَ يَنصُرُهُم سَمعُهُ,15,
وَيَنصُرُني قَلبُهُ وَالحَسَب,15,
وَما قُلتُ لِلبَدرِ أَنتَ اللُجَينُ,15,
وَلا قُلتُ لِلشَمسِ أَنتِ الذَهَب,15,
فَيَقلَقَ مِنهُ البَعيدُ الأَناةِ,15,
وَيَغضَبَ مِنهُ البَطيءُ الغَضَب,15,
وَما لاقَني بَلَدٌ بَعدَكُم,15,
وَلا اِعتَضتُ مِن رَبِّ نُعمايَ رَب,15,
وَمَن رَكِبَ الثَورَ بَعدَ الجَوادِ,15,
أَنكَرَ أَظلافَهُ وَالغَبَب,15,
وَما قِستُ كُلَّ مُلوكِ البِلادِ,15,
فَدَع ذِكرَ بَعضٍ بِمَن في حَلَب,15,
وَلَو كُنتُ سَمَّيتُهُم بِاِسمِهِ,15,
لَكانَ الحَديدَ وَكانوا الخَشَب,15,
أَفي الرَأيِ يُشبَهُ أَم في السَخاءِ,15,
أَم في الشَجاعَةِ أَم في الأَدَب,15,
مُبارَكُ الاِسمِ أَغَرُّ اللَقَب,15,
كَريمُ الجِرِشّى شَريفُ النَسَب,15,
أَخو الحَربِ يُخدِمُ مِمّا سَبى,15,
قَناهُ وَيَخلَعُ مِمّا سَلَب,15,
إِذا حازَ مالاً فَقَد حازَهُ,15,
فَتىً لا يُسَرُّ بِما لا يَهَب,15,
وَإِنّي لَأُتبِعُ تَذكارَهُ,15,
صَلاةَ الإِلَهِ وَسَقيَ السُحُب,15,
وَأُثني عَلَيهِ بِآلائِهِ,15,
وَأَقرُبُ مِنهُ نَأى أَو قَرُب,15,
وَإِن فارَقَتنِيَ أَمطارُهُ,15,
فَأَكثَرُ غُدرانِها ما نَضَب,15,
أَيا سَيفَ رَبِّكَ لا خَلقِهِ,15,
وَيا ذا المَكارِمِ لاذا الشُطَب,15,
وَأَبعَدَ ذي هِمَّةٍ هِمَّةً,15,
وَأَعرَفَ ذي رُتبَةٍ بِالرُتَب,15,
وَأَطعَنَ مَن مَسَّ خَطِّيَّةً,15,
وَأَضرَبَ مَن بِحُسامٍ ضَرَب,15,
بِذا اللَفظِ ناداكَ أَهلُ الثُغورِ,15,
فَلَبَّيتَ وَالهامُ تَحتَ القُضُب,15,
وَقَد يَئِسوا مِن لَذيذِ الحَياةِ,15,
فَعَينٌ تَغورُ وَقَلبٌ يَجِب,15,
وَغَرَّ الدُمُستُقَ قَولُ العُداةِ,15,
أَنَّ عَلِيّاً ثَقيلاً وَصِب,15,
وَقَد عَلِمَت خَيلَهُ أَنَّهُ,15,
إِذا هَمَّ وَهوَ عَليلٌ رَكِب,15,
أَتاهُم بِأَوسَعَ مِن أَرضِهِم,15,
طِوالَ السَبيبِ قِصارَ العُسُب,15,
تَغيبُ الشَواهِقُ في جَيشِهِ,15,
وَتَبدو صِغاراً إِذا لَم تَغِب,15,
وَلا تَعبُرُ الريحُ في جَوِّهِ,15,
إِذا لَم تَخَطَّ القَنا أَو تَثِب,15,
فَغَرَّقَ مُدنَهُمُ بِالجُيوشِ,15,
وَأَخفَتَ أَصواتَهُم بِاللَجَب,15,
فَأَخبِث بِهِ طالِباً قَهرَهُم,15,
وَأَخبِث بِهِ تارِكاً ما طَلَب,15,
نَأَيتَ فَقاتَلَهُم بِاللِقاءِ,15,
وَجِئتَ فَقاتَلَهُم بِالهَرَب,15,
وَكانوا لَهُ الفَخرَ لَمّا أَتى,15,
وَكُنتَ لَهُ العُذرَ لَمّا ذَهَب,15,
سَبَقتَ إِلَيهِم مَناياهُمُ,15,
وَمَنفَعَةُ الغَوثِ قَبلَ العَطَب,15,
فَخَرّوا لِخالِقِهِم سُجَّداً,15,
وَلَو لَم تُغِث سَجَدوا لِلصُلُب,15,
وَكَم ذَدتَ عَنهُم رَدىً بِالرَدى,15,
وَكَشَّفتَ مِن كُرَبٍ بِالكُرَب,15,
وَقَد زَعَموا أَنَّهُ إِن يَعُد,15,
يَعُد مَعَهُ المَلِكُ المُعتَصِب,15,
وَيَستَنصِرانِ الَّذي يَعبُدانِ,15,
وَعِندَهُما أَنَّهُ قَد صُلِب,15,
لِيَدفَعَ ما نالَهُ عَنهُما,15,
فَيا لَلرِجالِ لِهَذا العَجَب,15,
أَرى المُسلِمينَ مَعَ المُشرِكينَ,15,
